t_sec,t_nanosec,s1_fx,s1_fy,s1_fz,s1_tx,s1_ty,s1_tz,s1_stamp_sec,s1_stamp_nsec,s2_fx,s2_fy,s2_fz,s2_tx,s2_ty,s2_tz,s2_stamp_sec,s2_stamp_nsec,s3_fx,s3_fy,s3_fz,s3_tx,s3_ty,s3_tz,s3_stamp_sec,s3_stamp_nsec,ee_px,ee_py,ee_pz,ee_stamp_sec,ee_stamp_nsec,ee_mf_px,ee_mf_py,ee_mf_pz,ee_mf_stamp_sec,ee_mf_stamp_nsec,ee_th_px,ee_th_py,ee_th_pz,ee_th_stamp_sec,ee_th_stamp_nsec,deform_circ,deform_circ_stamp_sec,deform_circ_stamp_nsec,deform_ecc,deform_ecc_stamp_sec,deform_ecc_stamp_nsec,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_ch5,emg_ch6,emg_ch7,emg_ch8,emg_stamp_sec,emg_stamp_nsec
1763329098,105590445,0.065239,0.065053,-0.012548,0.000255,0.000823,0.000122,1763329098,105590445,-0.035645,0.022797,-0.005163,-0.000385,0.000082,0.000260,1763329098,105590445,0.134924,0.017346,0.101791,0.000894,0.000019,0.000857,1763329098,105590445,0.066692,0.037527,0.362329,1763329098,105590445,0.066692,0.037527,0.362329,1763329098,105590445,-0.104190,0.060244,0.353373,1763329098,105590445,0.884915,1763329098,105590445,0.271829,1763329098,105590445,41.000000,94.000000,139.000000,24.000000,22.000000,27.000000,30.000000,29.000000,1763329098,105590445
1763329098,110682583,0.038239,0.052053,-0.041548,0.000515,0.000633,-0.000448,1763329098,110682583,-0.011645,-0.008203,0.007837,-0.000265,0.000182,0.000390,1763329098,110682583,0.156924,0.017346,0.136791,0.000844,0.000139,0.000007,1763329098,110682583,0.066692,0.037527,0.362329,1763329098,110682583,0.066692,0.037527,0.362329,1763329098,110682583,-0.104190,0.060244,0.353373,1763329098,110682583,0.884915,1763329098,110682583,0.271829,1763329098,110682583,41.000000,94.000000,139.000000,24.000000,22.000000,27.000000,30.000000,29.000000,1763329098,110682583
1763329098,115904708,0.058239,0.070053,-0.006548,0.000305,0.000923,-0.000248,1763329098,115904708,-0.019645,0.013797,0.013837,-0.000385,0.000102,0.000560,1763329098,115904708,0.115924,-0.016654,0.107791,0.000814,-0.000341,0.000727,1763329098,115904708,0.066692,0.037527,0.362329,1763329098,115904708,0.066692,0.037527,0.362329,1763329098,115904708,-0.104190,0.060244,0.353373,1763329098,115904708,0.883446,1763329098,115904708,0.274843,1763329098,115904708,36.000000,95.000000,133.000000,24.000000,25.000000,26.000000,30.000000,29.000000,1763329098,115904708
1763329098,120896507,0.051239,0.056053,0.013452,0.000335,0.000983,-0.000008,1763329098,120896507,-0.046645,-0.016203,0.003837,-0.000165,0.000082,0.000260,1763329098,120896507,0.131924,0.030346,0.130791,0.000694,-0.000251,-0.000033,1763329098,120896507,0.066716,0.037542,0.362317,1763329098,120896507,0.066716,0.037542,0.362317,1763329098,120896507,-0.102143,0.059058,0.353350,1763329098,120896507,0.883446,1763329098,120896507,0.274843,1763329098,120896507,36.000000,95.000000,133.000000,24.000000,25.000000,26.000000,30.000000,29.000000,1763329098,120896507
1763329098,125598384,0.055239,0.061053,-0.025548,0.000195,0.001003,0.000052,1763329098,125598384,-0.021645,0.017797,-0.048163,-0.000265,0.000012,-0.000060,1763329098,125598384,0.138924,0.015346,0.124791,0.000624,0.000019,0.000597,1763329098,125598384,0.066716,0.037542,0.362317,1763329098,125598384,0.066716,0.037542,0.362317,1763329098,125598384,-0.102143,0.059058,0.353350,1763329098,125598384,0.883446,1763329098,125598384,0.274843,1763329098,125598384,36.000000,95.000000,133.000000,24.000000,25.000000,26.000000,30.000000,29.000000,1763329098,125598384
1763329098,130477490,0.048239,0.062053,-0.019548,0.000325,0.001063,-0.000298,1763329098,130477490,-0.020645,-0.003203,-0.005163,-0.000135,-0.000008,-0.000400,1763329098,130477490,0.147924,0.025346,0.082791,0.000584,-0.000251,0.000957,1763329098,130477490,0.066716,0.037542,0.362317,1763329098,130477490,0.066716,0.037542,0.362317,1763329098,130477490,-0.102143,0.059058,0.353350,1763329098,130477490,0.883446,1763329098,130477490,0.274843,1763329098,130477490,36.000000,90.000000,132.000000,24.000000,25.000000,26.000000,26.000000,28.000000,1763329098,130477490
1763329098,135838123,0.066239,0.068053,0.013452,0.000285,0.000853,-0.000318,1763329098,135838123,-0.029645,0.018797,0.028837,-0.000265,0.000062,0.000410,1763329098,135838123,0.134924,0.010346,0.125791,0.000624,-0.000241,0.000287,1763329098,135838123,0.066716,0.037542,0.362317,1763329098,135838123,0.066716,0.037542,0.362317,1763329098,135838123,-0.102143,0.059058,0.353350,1763329098,135838123,0.883446,1763329098,135838123,0.274843,1763329098,135838123,36.000000,90.000000,132.000000,24.000000,25.000000,26.000000,26.000000,28.000000,1763329098,135838123
1763329098,140616549,0.048239,0.065053,-0.025548,0.000195,0.000753,0.000302,1763329098,140616549,-0.027645,-0.011203,-0.026163,-0.000205,0.000152,-0.000320,1763329098,140616549,0.141924,0.007346,0.103791,0.000734,-0.000181,-0.000023,1763329098,140616549,0.066727,0.037548,0.362311,1763329098,140616549,0.066727,0.037548,0.362311,1763329098,140616549,-0.100809,0.058286,0.353350,1763329098,140616549,0.883446,1763329098,140616549,0.274843,1763329098,140616549,36.000000,90.000000,132.000000,24.000000,25.000000,26.000000,26.000000,28.000000,1763329098,140616549
1763329098,145896568,0.040239,0.063053,-0.042548,0.000335,0.000953,-0.000178,1763329098,145896568,-0.014645,0.003797,-0.005163,-0.000265,0.000202,0.000220,1763329098,145896568,0.146924,0.019346,0.119791,0.000764,-0.000071,0.000597,1763329098,145896568,0.066727,0.037548,0.362311,1763329098,145896568,0.066727,0.037548,0.362311,1763329098,145896568,-0.100809,0.058286,0.353350,1763329098,145896568,0.884643,1763329098,145896568,0.274919,1763329098,145896568,36.000000,90.000000,132.000000,24.000000,25.000000,26.000000,26.000000,28.000000,1763329098,145896568
1763329098,150482395,0.074239,0.048053,-0.002548,0.000335,0.000793,0.000272,1763329098,150482395,-0.032645,0.005797,0.057837,-0.000355,-0.000078,0.000390,1763329098,150482395,0.124924,0.025346,0.097791,0.000734,-0.000151,0.000677,1763329098,150482395,0.066727,0.037548,0.362311,1763329098,150482395,0.066727,0.037548,0.362311,1763329098,150482395,-0.100809,0.058286,0.353350,1763329098,150482395,0.884643,1763329098,150482395,0.274919,1763329098,150482395,36.000000,90.000000,132.000000,24.000000,25.000000,26.000000,26.000000,28.000000,1763329098,150482395
1763329098,155580324,0.041239,0.069053,-0.016548,0.000325,0.000913,0.000122,1763329098,155580324,-0.039645,0.002797,0.002837,-0.000165,-0.000118,-0.000010,1763329098,155580324,0.121924,0.026346,0.118791,0.000674,-0.000221,0.000597,1763329098,155580324,0.066727,0.037548,0.362311,1763329098,155580324,0.066727,0.037548,0.362311,1763329098,155580324,-0.100809,0.058286,0.353350,1763329098,155580324,0.884643,1763329098,155580324,0.274919,1763329098,155580324,38.000000,102.000000,147.000000,25.000000,23.000000,25.000000,23.000000,25.000000,1763329098,155580324
