finger,function,intent,value_norm,value_scaled
mf,power,0.23618090452261306,0.48598446942532336,2.6991266893077333
mf,power,0.24120603015075376,0.4911273054420348,2.7275254992036264
mf,power,0.24623115577889448,0.4962168435058351,2.7556299970841946
mf,power,0.25125628140703515,0.5012547071170855,2.783449147940345
mf,power,0.2562814070351759,0.5062424389906243,2.810991470664235
mf,power,0.2613065326633166,0.511181506574051,2.838265068521317
mf,power,0.2663316582914573,0.5160733070906276,2.8652776569973
mf,power,0.271356783919598,0.5209191721559094,2.8920365892912536
mf,power,0.2763819095477387,0.5257203720113371,2.9185488796935575
mf,power,0.2814070351758794,0.5304781194129305,2.9448212250593206
mf,power,0.2864321608040201,0.5351935732088159,2.970860024563538
mf,power,0.2914572864321608,0.5398678416354884,2.9966713979030923
mf,power,0.2964824120603015,0.5445019853593754,3.0222612020923125
mf,power,0.30150753768844224,0.5490970202873462,3.047635046982641
mf,power,0.3065326633165829,0.5536539201672674,3.0727983096229403
mf,power,0.31155778894472363,0.5581736189974618,3.0977561475645543
mf,power,0.3165829145728643,0.5626570132619555,3.1225135112043754
mf,power,0.32160804020100503,0.5671049640066688,3.1470751552495964
mf,power,0.32663316582914576,0.5715182987701669,3.1714456493793435
mf,power,0.3316582914572864,0.5758978133812338,3.1956293881709033
mf,power,0.33668341708542715,0.5802442736343265,3.219630600351603
mf,power,0.3417085427135678,0.5845584168528991,3.243453357431507
mf,power,0.34673366834170855,0.5888409533496363,3.267101581766848
mf,power,0.35175879396984927,0.5930925677917818,3.290579054099386
mf,power,0.35678391959798994,0.5973139204789973,3.3138894206127656
mf,power,0.36180904522613067,0.6015056485405026,3.337036199543136
mf,power,0.36683417085427134,0.6056683670576426,3.3600227873779875
mf,power,0.37185929648241206,0.6098026701174832,3.382852464674115
mf,power,0.3768844221105528,0.6139091318025436,3.405528401522937
mf,power,0.38190954773869346,0.617988307121335,3.428053662688945
mf,power,0.3869346733668342,0.6220407328839762,3.450431212444859
mf,power,0.3919597989949749,0.6260669285267949,3.4726639191250914
mf,power,0.3969849246231156,0.6300673968895039,3.494754559417323
mf,power,0.4020100502512563,0.6340426249482414,3.5167058224103624
mf,power,0.40703517587939697,0.6379930845075023,3.538520313414997
mf,power,0.4120603015075377,0.6419192328537429,3.560200557573211
mf,power,0.4170854271356784,0.6458215133732217,3.5817490032699086
mf,power,0.4221105527638191,0.6497003561364416,3.6031680253602105
mf,power,0.4271356783919598,0.6535561784513706,3.624459928224349
mf,power,0.4321608040201005,0.6573893853874585,3.6456269486612918
mf,power,0.4371859296482412,0.661200370272311,3.666671258631388
mf,power,0.44221105527638194,0.6649895151627444,3.687594967857532
mf,power,0.4472361809045226,0.668757191291819,3.7084001262936943
mf,power,0.45226130653266333,0.6725037594933305,3.729088726468965
mf,power,0.457286432160804,0.6762295706051341,3.749662705714715
mf,power,0.4623115577889447,0.6799349658525767,3.7701239482819155
mf,power,0.46733668341708545,0.6836202772132242,3.7904742873551656
mf,power,0.4723618090452261,0.6872858277639851,3.8107155069695153
mf,power,0.47738693467336685,0.6909319320116613,3.83084934383577
mf,power,0.4824120603015075,0.6945588962078793,3.850877489079543
mf,power,0.48743718592964824,0.6981670186492973,3.8708015898990085
mf,power,0.49246231155778897,0.7017565899639198,3.8906232511459287
mf,power,0.49748743718592964,0.7053278933842966,3.910344036834267
mf,power,0.5025125628140703,0.7088812050083358,3.9299654715803984
mf,power,0.507537688442211,0.7124167940484075,3.9494890419786635
mf,power,0.5125628140703518,0.7159349230693749,3.9689161979157808
mf,power,0.5175879396984925,0.7194358482161509,3.988248353827417
mf,power,0.5226130653266332,0.7229198194313344,4.007486889899976
mf,power,0.5276381909547738,0.726387080663453,4.02663315322052
mf,power,0.5326633165829145,0.7298378700663007,4.045688458877515
mf,power,0.5376884422110553,0.7332724201898332,4.064654091014952
mf,power,0.542713567839196,0.7366909581630523,4.083531303842247
mf,power,0.5477386934673367,0.7400937058692884,4.102321322602145
mf,power,0.5527638190954774,0.7434808801142618,4.121025344498759
mf,power,0.5577889447236181,0.7468526927872846,4.13964453958773
mf,power,0.5628140703517588,0.7502093510159407,4.158180051630372
mf,power,0.5678391959798995,0.7535510573145655,4.176632998913579
mf,power,0.5728643216080402,0.7568780097268253,4.195004475037149
mf,power,0.577889447236181,0.76019040196268,4.213295549670094
mf,power,0.5829145728643216,0.763488423529998,4.231507269277423
mf,power,0.5879396984924623,0.7667722598610766,4.249640657818783
mf,power,0.592964824120603,0.7700420924343052,4.26769671742029
mf,power,0.5979899497487438,0.7732980988911997,4.285676429020792
mf,power,0.6030150753768845,0.7765404531490194,4.303580752993743
mf,power,0.6080402010050251,0.7797693255091694,4.3214106297458
mf,power,0.6130653266331658,0.7829848827615804,4.339166980293211
mf,power,0.6180904522613065,0.7861872882852448,4.356850706816977
mf,power,0.6231155778894473,0.7893767021450832,4.374462693197751
mf,power,0.628140703517588,0.7925532811853018,4.392003805531357
mf,power,0.6331658291457286,0.7957171791193958,4.409474892625788
mf,power,0.6381909547738693,0.7988685466169446,4.426876786480497
mf,power,0.6432160804020101,0.8020075313873368,4.44421030274872
mf,power,0.6482412060301508,0.8051342782605587,4.461476241183597
mf,power,0.6532663316582915,0.8082489292651686,4.478675386068743
mf,power,0.6582914572864321,0.8113516237035778,4.495808506633955
mf,power,0.6633165829145728,0.8144424982247506,4.512876357456656
mf,power,0.6683417085427136,0.8175216868944295,4.529879678849686
mf,power,0.6733668341708543,0.8205893212629898,4.546819197235995
mf,power,0.678391959798995,0.8236455304310192,4.563695625510768
mf,power,0.6834170854271356,0.8266904411127152,4.580509663391515
mf,power,0.6884422110552764,0.829724177697189,4.597261997756588
mf,power,0.6934673366834171,0.8327468623077586,4.613953302972596
mf,power,0.6984924623115578,0.8357586148593132,4.630584241211175
mf,power,0.7035175879396985,0.8387595531138221,4.64715546275551
mf,power,0.7085427135678392,0.8417497927340637,4.663667606297024
mf,power,0.7135678391959799,0.8447294473356424,4.680121299222619
mf,power,0.7185929648241206,0.8476986285373598,4.6965171578928215
mf,power,0.7236180904522613,0.8506574460100031,4.712855787911201
mf,power,0.7286432160804021,0.8536060075236128,4.729137784385375
mf,power,0.7336683417085427,0.8565444189932842,4.7453637321799285
mf,power,0.7386934673366834,0.8594727845235609,4.761534206161557
mf,power,0.7437185929648241,0.8623912064514713,4.777649771436712
mf,power,0.7487437185929648,0.8652997853882577,4.793710983582033
mf,power,0.7537688442211056,0.8681986202598491,4.809718388867832
mf,power,0.7587939698492463,0.8710878083461198,4.825672524474891
mf,power,0.7638190954773869,0.8739674453189815,4.841573918704797
mf,power,0.7688442211055276,0.8768376252793487,4.857423091184068
mf,power,0.7738693467336684,0.8796984407930187,4.873220553062288
mf,power,0.7788944723618091,0.8825499829255049,4.888966807204451
mf,power,0.7839195979899498,0.8853923412758605,4.904662348377737
mf,power,0.7889447236180904,0.8882256040095278,4.920307663432909
mf,power,0.7939698492462312,0.891049857890248,4.935903231480517
mf,power,0.7989949748743719,0.8938651883110629,4.951449524062089
mf,power,0.8040201005025126,0.8966716793244407,4.9669470053164915
mf,power,0.8090452261306533,0.8994694136715563,4.982396132141607
mf,power,0.8140703517587939,0.9022584728107539,4.997797354351512
mf,power,0.8190954773869347,0.9050389369452204,5.013151114829287
mf,power,0.8241206030150754,0.9078108850498959,5.028457849675617
mf,power,0.8291457286432161,0.910574394897647,5.043717988353323
mf,power,0.8341708542713568,0.9133295430847274,5.0589319538279485
mf,power,0.8391959798994975,0.9160764050555485,5.074100162704553
mf,power,0.8442211055276382,0.9188150551267856,5.0892230253608215
mf,power,0.8492462311557789,0.9215455665108366,5.104300946076602
mf,power,0.8542713567839196,0.9242680113386591,5.119334323160016
mf,power,0.8592964824120604,0.9269824606820025,5.134323549070225
mf,power,0.864321608040201,0.9296889845750572,5.149269010536971
mf,power,0.8693467336683417,0.9323876520355371,5.164171088677001
mf,power,0.8743718592964824,0.9350785310852144,5.179030159107462
mf,power,0.8793969849246231,0.9377616887699258,5.193846592056369
mf,power,0.8844221105527639,0.9404371911790621,5.208620752470227
mf,power,0.8894472361809045,0.9431051034645632,5.223353000118931
mf,power,0.8944723618090452,0.9457654898594288,5.238043689697969
mf,power,0.8994974874371859,0.9484184136957622,5.252693170928073
mf,power,0.9045226130653267,0.9510639374223621,5.26730178865235
mf,power,0.9095477386934674,0.9537021226218737,5.281869882931001
mf,power,0.914572864321608,0.956333030027515,5.296397789133673
mf,power,0.9195979899497487,0.9589567195393902,5.31088583802955
mf,power,0.9246231155778895,0.9615732502404013,5.3253343558752135
mf,power,0.9296482412060302,0.9641826804117725,5.339743664500372
mf,power,0.9346733668341709,0.9667850675481965,5.354114081391495
mf,power,0.9396984924623115,0.9693804683726156,5.368445919773434
mf,power,0.9447236180904522,0.9719689388506467,5.382739488689081
mf,power,0.949748743718593,0.9745505342046624,5.396995093077123
mf,power,0.9547738693467337,0.9771253089275366,5.411213033847945
mf,power,0.9597989949748744,0.9796933167960648,5.425393607957738
mf,power,0.964824120603015,0.9822546108840696,5.4395371084808675
mf,power,0.9698492462311558,0.9848092435751991,5.453643824680543
mf,power,0.9748743718592965,0.9873572665754258,5.467714042077844
mf,power,0.9798994974874372,0.9898987309252585,5.48174804251915
mf,power,0.9849246231155779,0.9924336870116702,5.495746104242004
mf,power,0.9899497487437187,0.994962184579755,5.509708501939488
mf,power,0.9949748743718593,0.9974842727441167,5.523635506823106
mf,power,1.0,1.0,5.537527386684255
mf,exp,0.0,0.0,0.015513889926385232
mf,exp,0.005025125628140704,0.015457181730735403,0.1008686560653453
mf,exp,0.010050251256281407,0.030675438994413717,0.1849040780725104
mf,exp,0.01507537688442211,0.045658464889942296,0.26764054928989195
mf,exp,0.020100502512562814,0.060409895431327465,0.3490981478359071
mf,exp,0.02512562814070352,0.07493331043004603,0.4292966414778467
mf,exp,0.03015075376884422,0.08923223436377858,0.5082554924290319
mf,exp,0.035175879396984924,0.10331013723171345,0.5859938620718146
mf,exp,0.04020100502512563,0.11717043539663097,0.6625306156075775
mf,exp,0.04522613065326633,0.1308164924139712,0.7378843266348577
mf,exp,0.05025125628140704,0.14425161984808643,0.8120732816567039
mf,exp,0.05527638190954774,0.1574790780758769,0.8851154845183639
mf,exp,0.06030150753768844,0.1705020770780048,0.9570286607763784
mf,exp,0.06532663316582915,0.18332377721787763,1.0278302620001383
mf,exp,0.07035175879396985,0.19594729000859135,1.0975374700069551
mf,exp,0.07537688442211056,0.2083756788680189,1.166167201031669
mf,exp,0.08040201005025126,0.22061195986222581,1.2337361098318016
mf,exp,0.08542713567839195,0.23265910243739707,1.3002605937292635
mf,exp,0.09045226130653267,0.24452003014044787,1.3657567965895794
mf,exp,0.09547738693467336,0.2561976213284973,1.4302406127396092
mf,exp,0.10050251256281408,0.267694709867376,1.4937276908247175
mf,exp,0.10552763819095477,0.27901408581933484,1.5562334376063107
mf,exp,0.11055276381909548,0.2901584961201258,1.6177730217006858
mf,exp,0.11557788944723618,0.3011306452456155,1.67836137726008
mf,exp,0.12060301507537688,0.31193319586809576,1.7380132075968262
mf,exp,0.12562814070351758,0.32256876950244884,1.7967429887514859
mf,exp,0.1306532663316583,0.3330399471423252,1.8545649730058325
mf,exp,0.135678391959799,0.34334926988648706,1.911493192341527
mf,exp,0.1407035175879397,0.3534992395554718,1.967541461845344
mf,exp,0.1457286432160804,0.3634923192987214,2.022723383061746
mf,exp,0.15075376884422112,0.37333093419233,2.0770523472936557
mf,exp,0.15577889447236182,0.3830174718275493,2.13054153885219
mf,exp,0.16080402010050251,0.39255428289019934,2.183203938256173
mf,exp,0.1658291457286432,0.4019436817311224,2.235052325382193
mf,exp,0.1708542713567839,0.4111879469278189,2.28609928256596
mf,exp,0.17587939698492464,0.4202893218374031,2.336357197655737
mf,exp,0.18090452261306533,0.42925001514101013,2.3858382670185634
mf,exp,0.18592964824120603,0.43807220137978997,2.434554498500017
mf,exp,0.19095477386934673,0.44675802148261456,2.482517714338225
mf,exp,0.19597989949748745,0.4553095832856294,2.5297395540328322
mf,exp,0.20100502512562815,0.46372896204377345,2.57623147716962
mf,exp,0.20603015075376885,0.47201820093439284,2.6220047662014707
mf,exp,0.21105527638190955,0.4801793115530706,2.6670705291863435
mf,exp,0.21608040201005024,0.48821427440179077,2.711439702482924
mf,exp,0.22110552763819097,0.49612503936955854,2.755123053404617
mf,exp,0.22613065326633167,0.5039135262055904,2.7981311828325057
mf,exp,0.23115577889447236,0.5115816249851902,2.840474527787929
mf,exp,0.23618090452261306,0.5191311965684247,2.8821633639652893
mf,exp,0.24120603015075376,0.5265640730517076,2.923207808225712
mf,exp,0.24623115577889448,0.5338820582124066,2.9636178210521655
mf,exp,0.25125628140703515,0.5410869279465738,3.0034032089666187
mf,exp,0.2562814070351759,0.5481804306999136,3.0425736269098507
mf,exp,0.2613065326633166,0.5551642878920877,3.0811385805844655
mf,exp,0.2663316582914573,0.5620401943344606,3.119107428761693
mf,exp,0.271356783919598,0.5688098186413905,3.1564893855525398
mf,exp,0.2763819095477387,0.5754748036351592,3.1932935226438195
mf,exp,0.2814070351758794,0.5820367667446467,3.2295287714996364
mf,exp,0.2864321608040201,0.5884973003978404,3.2652039255288305
mf,exp,0.2914572864321608,0.5948579724082792,3.3003276422189236
mf,exp,0.2964824120603015,0.601120326355523,3.334908445237079
mf,exp,0.30150753768844224,0.6072858819597422,3.3689547264985884
mf,exp,0.3065326633165829,0.6133561354505158,3.4024747482033817
mf,exp,0.31155778894472363,0.6193325599299311,3.435476644841067
mf,exp,0.3165829145728643,0.6252166057300679,3.467968425164964
mf,exp,0.32160804020100503,0.63100970076496,3.499957974135639
mf,exp,0.32663316582914576,0.6367132508771145,3.531453054834391
mf,exp,0.3316582914572864,0.642328640178675,3.562461310347158
mf,exp,0.33668341708542715,0.6478572313873125,3.5929902656193113
mf,exp,0.3417085427135678,0.653300366156923,3.623047329281772
mf,exp,0.34673366834170855,0.6586593654032149,3.6526397954489114
mf,exp,0.35175879396984927,0.6639355296242619,3.6817748454886443
mf,exp,0.35678391959798994,0.6691301392161031,3.710459549765179
mf,exp,0.36180904522613067,0.6742444547834628,3.7387008693548185
mf,exp,0.36683417085427134,0.6792797174456696,3.7665056577352454
mf,exp,0.37185929648241206,0.6842371491378447,3.793880662448691
mf,exp,0.3768844221105528,0.6891179529074362,3.820832526739402
mf,exp,0.38190954773869346,0.6939233132061688,3.847367791165788
mf,exp,0.3869346733668342,0.6986543961774825,3.8734928951876637
mf,exp,0.3919597989949749,0.7033123499395253,3.899214178728938
mf,exp,0.3969849246231156,0.7078983048637749,3.9245378837161677
mf,exp,0.4020100502512563,0.7124133738493514,3.949470155593314
mf,exp,0.40703517587939697,0.716858652593091,3.974017044813095
mf,exp,0.4120603015075377,0.7212352198554448,3.998184508305281
mf,exp,0.4170854271356784,0.7255441377222678,4.021978410922299
mf,exp,0.4221105527638191,0.7297864518625603,4.045404526862481
mf,exp,0.4271356783919598,0.7339631917822276,4.068468541071331
mf,exp,0.4321608040201005,0.7380753710739145,4.091176050621114
mf,exp,0.4371859296482412,0.7421239876629804,4.113532566069134
mf,exp,0.44221105527638194,0.746110024049671,4.1355435127950075
mf,exp,0.4472361809045226,0.7500344475475473,4.1572142323172745
mf,exp,0.45226130653266333,0.7538982105182286,4.178549983589649
mf,exp,0.457286432160804,0.7577022506025074,4.199555944277245
mf,exp,0.4623115577889447,0.7614474909478927,4.220237212013065
mf,exp,0.46733668341708545,0.765134840432634,4.240598805635069
mf,exp,0.4723618090452261,0.768765193886285,4.260645666404131
mf,exp,0.47738693467336685,0.772339432306856,4.2803826592031555
mf,exp,0.4824120603015075,0.7758584230746113,4.299814573717667
mf,exp,0.48743718592964824,0.7793230201625606,4.318946125598151
mf,exp,0.49246231155778897,0.7827340643436977,4.337781957604427
mf,exp,0.49748743718592964,0.7860923833950354,4.356326640732333
mf,exp,0.5025125628140703,0.7893987922984868,4.374584675322992
mf,exp,0.507537688442211,0.7926540934386415,4.392560492154937
mf,exp,0.5125628140703518,0.7958590767974845,4.4102584535193525
mf,exp,0.5175879396984925,0.7990145201461059,4.427682854278695
mf,exp,0.5226130653266332,0.8021211892334466,4.444837922908951
mf,exp,0.5276381909547738,0.8051798379721269,4.461727822525785
mf,exp,0.5326633165829145,0.808191208621403,4.478356651894829
mf,exp,0.5376884422110553,0.8111560319672947,4.494728446426345
mf,exp,0.542713567839196,0.8140750274999294,4.5108471791545295
mf,exp,0.5477386934673367,0.816948903588145,4.526716761701666
mf,exp,0.5527638190954774,0.8197783576513934,4.54234104522738
mf,exp,0.5577889447236181,0.8225640763289874,4.557723821363225
mf,exp,0.5628140703517588,0.8253067356467312,4.572868823132814
mf,exp,0.5678391959798995,0.828007001180975,4.587779725857739
mf,exp,0.5728643216080402,0.8306655282201348,4.602460148049476
mf,exp,0.577889447236181,0.8332829619237143,4.61691365228751
mf,exp,0.5829145728643216,0.8358599374788693,4.631143746083891
mf,exp,0.5879396984924623,0.8383970802545527,4.645153882734417
mf,exp,0.592964824120603,0.8408950059532756,4.658947462156663
mf,exp,0.5979899497487438,0.8433543207605233,4.672527831715061
mf,exp,0.6030150753768845,0.8457756214918624,4.685898287033225
mf,exp,0.6080402010050251,0.8481594957377724,4.699062072793714
mf,exp,0.6130653266331658,0.8505065220062401,4.712022383525437
mf,exp,0.6180904522613065,0.8528172698631493,4.724782364378894
mf,exp,0.6231155778894473,0.8550923000705004,4.737345111889419
mf,exp,0.628140703517588,0.8573321647224936,4.749713674728636
mf,exp,0.6331658291457286,0.8595374073795086,4.761891054444299
mf,exp,0.6381909547738693,0.8617085632000138,4.773880206188693
mf,exp,0.6432160804020101,0.8638461590704357,4.785684039435777
mf,exp,0.6482412060301508,0.8659507137330216,4.797305418687241
mf,exp,0.6532663316582915,0.8680227379117257,4.808747164167654
mf,exp,0.6582914572864321,0.870062734436149,4.820012052508859
mf,exp,0.6633165829145728,0.8720711983635643,4.831102817423797
mf,exp,0.6683417085427136,0.8740486170990538,4.842022150369912
mf,exp,0.6733668341708543,0.8759954705137912,4.852772701202301
mf,exp,0.678391959798995,0.8779122310614939,4.863357078816768
mf,exp,0.6834170854271356,0.8797993638930763,4.8737778517829415
mf,exp,0.6884422110552764,0.881657326969531,4.884037548967602
mf,exp,0.6934673366834171,0.8834865711730641,4.894138660148378
mf,exp,0.6984924623115578,0.885287540416513,4.9040836366179485
mf,exp,0.7035175879396985,0.8870606717510747,4.913874891778923
mf,exp,0.7085427135678392,0.8888063954723655,4.9235148017295005
mf,exp,0.7135678391959799,0.8905251352248447,4.933005705840105
mf,exp,0.7185929648241206,0.8922173081046219,4.942349907321082
mf,exp,0.7236180904522613,0.8938833247606767,4.95154967378164
mf,exp,0.7286432160804021,0.8955235894945123,4.9606072377801365
mf,exp,0.7336683417085427,0.8971385003582705,4.96952479736587
mf,exp,0.7386934673366834,0.8987284492513287,4.978304516612493
mf,exp,0.7437185929648241,0.9002938220154043,4.986948526143175
mf,exp,0.7487437185929648,0.9018349985281893,4.99545892364766
mf,exp,0.7537688442211056,0.9033523527955369,5.003837774391317
mf,exp,0.7587939698492463,0.9048462530422243,5.012087111716335
mf,exp,0.7638190954773869,0.906317061801311,5.020208937535161
mf,exp,0.7688442211055276,0.9077651360021174,5.028205222816321
mf,exp,0.7738693467336684,0.9091908270568423,5.036077908062719
mf,exp,0.7788944723618091,0.9105944809458425,5.043828903782554
mf,exp,0.7839195979899498,0.9119764383015934,5.051460090952955
mf,exp,0.7889447236180904,0.9133370344913522,5.05897332147644
mf,exp,0.7939698492462312,0.9146765996985438,5.066370418630339
mf,exp,0.7989949748743719,0.9159954590028877,5.073653177509251
mf,exp,0.8040201005025126,0.917293932459287,5.08082336546067
mf,exp,0.8090452261306533,0.9185723351754984,5.087882722513881
mf,exp,0.8140703517587939,0.9198309773886001,5.094832961802218
mf,exp,0.8190954773869347,0.9210701645402799,5.101675769978803
mf,exp,0.8241206030150754,0.9222901973509579,5.108412807625854
mf,exp,0.8291457286432161,0.9234913718927636,5.115045709657667
mf,exp,0.8341708542713568,0.9246739796613865,5.121576085717374
mf,exp,0.8391959798994975,0.9258383076468135,5.128005520567554
mf,exp,0.8442211055276382,0.9269846384029755,5.13433557447483
mf,exp,0.8492462311557789,0.9281132501163161,5.140567783588495
mf,exp,0.8542713567839196,0.9292244166733001,5.146703660313308
mf,exp,0.8592964824120604,0.9303184077268798,5.152744693676507
mf,exp,0.864321608040201,0.9313954887619323,5.158692349689169
mf,exp,0.8693467336683417,0.9324559211596875,5.164548071701971
mf,exp,0.8743718592964824,0.9334999622611573,5.170313280755458
mf,exp,0.8793969849246231,0.9345278654295873,5.175989375924889
mf,exp,0.8844221105527639,0.9355398801119413,5.181577734659765
mf,exp,0.8894472361809045,0.9365362518994361,5.1870797131180995
mf,exp,0.8944723618090452,0.9375172225871401,5.192496646495525
mf,exp,0.8994974874371859,0.9384830302326518,5.197829849349312
mf,exp,0.9045226130653267,0.9394339092138698,5.203080615917382
mf,exp,0.9095477386934674,0.9403700902858713,5.208250220432383
mf,exp,0.914572864321608,0.9412918006369099,5.21333991743092
mf,exp,0.9195979899497487,0.9421992639435495,5.218350942057996
mf,exp,0.9246231155778895,0.9430927004249442,5.223284510366754
mf,exp,0.9296482412060302,0.9439723268962813,5.228141819613582
mf,exp,0.9346733668341709,0.9448383568213957,5.232924048548661
mf,exp,0.9396984924623115,0.9456910003645733,5.237632357702011
mf,exp,0.9447236180904522,0.9465304644415525,5.242267889665134
mf,exp,0.949748743718593,0.9473569527697375,5.246831769368284
mf,exp,0.9547738693467337,0.9481706659176353,5.251325104353465
mf,exp,0.9597989949748744,0.9489718013535295,5.255748985043204
mf,exp,0.964824120603015,0.9497605534934,5.260104485005165
mf,exp,0.9698492462311558,0.9505371137481041,5.264392661212687
mf,exp,0.9748743718592965,0.9513016705698264,5.2686145543012755
mf,exp,0.9798994974874372,0.9520544094978117,5.272771188821146
mf,exp,0.9849246231155779,0.9527955132033915,5.276863573485854
mf,exp,0.9899497487437187,0.9535251615343128,5.2808927014170886
mf,exp,0.9949748743718593,0.9542435315583835,5.284859550385673
mf,exp,1.0,0.9549507976064422,5.288765083048852
mf,logistic,0.0,0.0,0.015513889926385232
mf,logistic,0.005025125628140704,0.0016508353627166727,0.02462982508023187
mf,logistic,0.010050251256281407,0.0033983238797498454,0.034279480256718446
mf,logistic,0.01507537688442211,0.005247744857172053,0.04449200785523101
mf,logistic,0.020100502512562814,0.007204619077317809,0.055297893710333404
mf,logistic,0.02512562814070352,0.009274713946120382,0.06672898551543043
mf,logistic,0.03015075376884422,0.011464047923090965,0.07881851728517257
mf,logistic,0.035175879396984924,0.013778894096187929,0.09160112909593231
mf,logistic,0.04020100502512563,0.016225782749928613,0.10511288126695206
mf,logistic,0.04522613065326633,0.018811502760660983,0.11939126206505311
mf,logistic,0.05025125628140704,0.021543101638068392,0.13447518793382546
mf,logistic,0.05527638190954774,0.02442788401690792,0.1504049951649866
mf,logistic,0.06030150753768844,0.027473408387902354,0.16722242184632288
mf,logistic,0.06532663316582915,0.030687481841896447,0.18497057883884946
mf,logistic,0.07035175879396985,0.03407815258718083,0.2036939084573719
mf,logistic,0.07537688442211056,0.03765369998668407,0.22343812945572625
mf,logistic,0.08040201005025126,0.04142262184999955,0.24425016685318018
mf,logistic,0.08542713567839195,0.045393618705495485,0.26617806508481184
mf,logistic,0.09045226130653267,0.04957557477066671,0.28927088291953573
mf,logistic,0.09547738693467336,0.05397753533512745,0.3135785685686838
mf,logistic,0.10050251256281408,0.05860868027098454,0.33915181340992856
mf,logistic,0.10552763819095477,0.06347829339061248,0.36604188278050326
mf,logistic,0.11055276381909548,0.06859572738298733,0.39430042235516466
mf,logistic,0.11557788944723618,0.07397036407767078,0.4239792387233768
mf,logistic,0.12060301507537688,0.0796115698112633,0.45513005292226255
mf,logistic,0.12562814070351758,0.08552864570564252,0.48780422587236527
mf,logistic,0.1306532663316583,0.09173077271153596,0.5220524549075153
mf,logistic,0.135678391959799,0.09822695132582868,0.5579244408929895
mf,logistic,0.1407035175879397,0.10502593595724313,0.5954685257919095
mf,logistic,0.1457286432160804,0.1121361639932502,0.6347313009717668
mf,logistic,0.15075376884422112,0.11956567971162181,0.6757571870429895
mf,logistic,0.15577889447236182,0.12732205328297128,0.7185879865898773
mf,logistic,0.16080402010050251,0.13541229522560724,0.7632624117891497
mf,logistic,0.1658291457286432,0.14384276680025834,0.8098155896084066
mf,logistic,0.1708542713567839,0.1526190869683945,0.8582785480287227
mf,logistic,0.17587939698492464,0.161746036682059,0.9086776875318086
mf,logistic,0.18090452261306533,0.17122746142277945,0.9610342429185609
mf,logistic,0.18592964824120603,0.18106617305901584,1.0153637413645669
mf,logistic,0.19095477386934673,0.19126385224180192,1.0716754634475183
mf,logistic,0.19597989949748745,0.20182095270217945,1.1299719146763518
mf,logistic,0.20100502512562815,0.2127366089465209,1.1902483157835746
mf,logistic,0.20603015075376885,0.22400854896124595,1.2524921206795314
mf,logistic,0.21105527638190955,0.2356330136307381,1.316682571477052
mf,logistic,0.21608040201005024,0.24760468463536403,1.3827903003433413
mf,logistic,0.22110552763819097,0.2599166226243587,1.4507769880898158
mf,logistic,0.22613065326633167,0.27256021744539255,1.5205950893391027
mf,logistic,0.23115577889447236,0.28552515215401086,1.5921876337846774
mf,logistic,0.23618090452261306,0.29879938241804554,1.6654881124617489
mf,logistic,0.24120603015075376,0.3123691327721628,1.7404204570648194
mf,logistic,0.24623115577889448,0.3262189109652616,1.8168991191742137
mf,logistic,0.25125628140703515,0.34033154137977806,1.894829254797929
mf,logistic,0.2562814070351759,0.35468821819057406,1.9741070179157352
mf,logistic,0.2613065326633166,0.3692685785777012,2.0546199647610455
mf,logistic,0.2663316582914573,0.38405079591993113,2.1362475684368474
mf,logistic,0.271356783919598,0.3990116924845382,2.218861841190206
mf,logistic,0.2763819095477387,0.4141268707052682,2.3023280593309776
mf,logistic,0.2814070351758794,0.42937086171791117,2.386505583447248
mf,logistic,0.2864321608040201,0.44471728941544997,2.471248764320076
mf,logistic,0.2914572864321608,0.46013904790662313,2.5564079228520744
mf,logistic,0.2964824120603015,0.4756084899266826,2.641830390474156
mf,logistic,0.30150753768844224,0.49109762346974484,2.727361594952031
mf,logistic,0.3065326633165829,0.506578313699213,2.8128461753382816
mf,logistic,0.31155778894472363,0.5220224870546352,2.8981291090531913
mf,logistic,0.3165829145728643,0.5374023344155707,2.983056833758353
mf,logistic,0.32160804020100503,0.5526905102078772,3.0674783468242763
mf,logistic,0.32663316582914576,0.567860324444292,3.1512462657810687
mf,logistic,0.3316582914572864,0.5828859248750379,3.234217834156538
mf,logistic,0.33668341708542715,0.5977424666781477,3.316255858508458
mf,logistic,0.3417085427135678,0.6124062674334133,3.397229564192803
mf,logistic,0.34673366834170855,0.626854945486376,3.4770153594115722
mf,logistic,0.35175879396984927,0.6410675402061822,3.5554974992782915
mf,logistic,0.35678391959798994,0.6550246130593403,3.6325686439486637
mf,logistic,0.36180904522613067,0.6687083288461863,3.7081303072094256
mf,logistic,0.36683417085427134,0.6821025168646366,3.7820931942254212
mf,logistic,0.37185929648241206,0.6951927121641308,3.8543774293444244
mf,logistic,0.3768844221105528,0.7079661774207241,3.9249126768917004
mf,logistic,0.38190954773869346,0.7204119062932944,3.993638159703023
mf,logistic,0.3869346733668342,0.7325206094041148,4.060502581709207
mf,logistic,0.3919597989949749,0.7442846843202481,4.125463962172966
mf,logistic,0.3969849246231156,0.7556981710931928,4.188489390178234
mf,logistic,0.4020100502512563,0.7667566950428366,4.249554708682387
mf,logistic,0.40703517587939697,0.7774573985498043,4.308644137872667
mf,logistic,0.4120603015075377,0.7877988636509758,4.365749847737587
